course,sub_course,module,sub_module,content_html_list,img_list,video_url
Java Web Developer,COURSE 2:Spring Boot Basics,Lesson 1: Introduction to Spring Boot,1.5  Business Stakeholders,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">On a professional development team, many people are involved in the choice of language and framework:</p>\n<ul role=""list"" class=""css-19qh3zo""><li class=""css-cvpopp""><strong>Developers</strong> who write the code.</li><li class=""css-cvpopp""><strong>Testers</strong> who write and run tests.</li><li class=""css-cvpopp""><strong>Designers</strong> who create prototypes for the developers to implement.</li><li class=""css-cvpopp""><strong>Project Architects</strong> who choose the technologies best suited to a project\'s requirements</li><li class=""css-cvpopp""><strong>Business Analysts</strong> who write technical specifications for the developers to follow.</li><li class=""css-cvpopp""><strong>Project Managers</strong> who plan development efforts.</li></ul>\n<p class=""chakra-text css-o3oz8b"">This course is for anyone in these roles who is looking to do web development with Java and Spring.</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b""><strong>How the Choice of Java and Spring Affects Members of a Development Team</strong></p></div>']",['https://video.udacity-data.com/topher/2020/June/5ed80359_l0-18-business-stakeholders/l0-18-business-stakeholders.jpg'],https://www.youtube.com/embed/SZ7VPAzBVpc
Java Web Developer,COURSE 2:Spring Boot Basics,Lesson 1: Introduction to Spring Boot,1.6  Spring vs Spring Boot,[],[],
Java Web Developer,COURSE 2:Spring Boot Basics,Lesson 1: Introduction to Spring Boot,1.7  When to Use Spring Boot,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">When deciding if the topics you will learn in this course are a good fit for a project you\'re working on, consider your environment, project features, and testing goals.</p>\n<p class=""chakra-text css-o3oz8b"">If you feel comfortable with Java and your environment supports it, it\'s a great language for any size project. But if you need ultra-high performance, a bare-metal language like C, C++, Rust, or Go might be a better choice.</p>\n<p class=""chakra-text css-o3oz8b"">If your project aims to connect simultaneous users on different clients, you probably need to build a server, which Spring Boot can help with. If you\'re making a website with dynamic data, Spring Boot provides <strong>Thymelea</strong>f as an HTML template engine. If you store and manage data in a database, Spring Boot supports a plethora of Java libraries that provide database access, including <strong>MyBatis</strong>, which we cover in this course. As long as you need a server, Spring Boot is probably the right choice.</p>\n<p class=""chakra-text css-o3oz8b"">If you need to test your application by automating a web browser, <strong>Selenium</strong> is the industry standard. There are libraries for many languages to use Selenium, and Java is one of them. Selenium also has integrations with Spring Boot that make testing server behavior a breeze.</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Which of the following projects is not a good fit for Java and Spring Boot?</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">A graphics processing application</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">An e-commerce website</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">A note-taking app</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">An online video game</p></div>']",[],https://www.youtube.com/embed/_uzSCyHH42U
Java Web Developer,COURSE 2:Spring Boot Basics,Lesson 1: Introduction to Spring Boot,1.8  History,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Networked computing has existed for nearly sixty years. First, specific programs were designed to speak to each other, but over the years several standards for different data protocols were established. In this era, the server/client dichotomy reigned supreme, with specialized server and client programs developed for individual network tasks like file sharing and email exchange. This changed with the development of the world wide web, HTTP, and HTML. As web sites became more complex, the web servers took on more and more roles as the mediator between the user\'s browser and other relevant services. This amalgamation of web server responsibilities coincided with the release and popularity of Java, which was soon accompanied by official web servlet and application container specifications which solved common problems when constructing complex, feature-rich web servers.</p>\n<p class=""chakra-text css-o3oz8b"">With the rise of the web, software developers began to meet and share ideas in open source communities online. These groups developed useful tools and utilities, including Spring, which aimed to build on Java\'s rich server architecture and provide a boilerplate-free enterprise development experience. It has grown into an industry standard, and an umbrella project that supports a vast array of powerful utilities and frameworks.</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Check all the factors that directly led to the rise of Spring.</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">TCP/IP</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Open Source Communities</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Network Engineers</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Application Containers</p></div>']",[],https://www.youtube.com/embed/VJfJFGOwPxE
Java Web Developer,COURSE 2:Spring Boot Basics,Lesson 1: Introduction to Spring Boot,1.9  Course Outline,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b""><strong>The Structure of this Course and the Dependencies between Lessons</strong></p></div>', '<div class=""ureact-markdown css-tc5hjw""><h3 class=""chakra-heading css-k57syw"">Course Outline</h3>\n<ul role=""list"" class=""css-19qh3zo""><li class=""css-cvpopp"">Basics of <strong>Java server architecture</strong>, dependency management in Java, and how Spring integrates with both.</li><li class=""css-cvpopp""><strong>Core Spring principles</strong>. We\'ll be covering dependency injection, bean configuration, service development, and server-wide configuration.</li><li class=""css-cvpopp""><strong>Spring MVC and Thymeleaf</strong>, an HTML template engine. We\'ll talk about Spring controllers, Thymeleaf template attributes, and connecting the two with the MVC pattern.</li><li class=""css-cvpopp""><strong>Connecting your Spring app to a database</strong> and securing it with <strong>Spring Security</strong>. We\'ll cover the basics of ORM and MyBatis, an ORM tool for Java. We\'ll use the database to store user credentials securely and use them to authenticate users with Spring Security.</li><li class=""css-cvpopp""><strong>Testing and web browser automation with Selenium</strong>. We\'ll cover how to set up and run tests with JUnit, how a web driver works, and how to simulate user actions in the browser with Selenium. We\'ll also discuss page objects, Selenium\'s powerful abstraction tool.</li></ul></div>']",['https://video.udacity-data.com/topher/2020/June/5ed805e9_l0-30-course-outline/l0-30-course-outline.jpg'],https://www.youtube.com/embed/6y49Lv8u9b8
Java Web Developer,COURSE 2:Spring Boot Basics,Lesson 1: Introduction to Spring Boot,"1.10  Tools, Environment & Dependencies","['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">To get the tools required for this course:</p>\n<ul role=""list"" class=""css-19qh3zo""><li class=""css-cvpopp"">Download the <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://www.oracle.com/java/technologies/javase-downloads.html"">JDK 15<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a>. Accept the license agreements and run the downloaded installer.</li><li class=""css-cvpopp"">Download the Community Edition of <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://www.jetbrains.com/idea/download/"">IntelliJ IDEA<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a>. Run the downloaded installer.</li><li class=""css-cvpopp"">Make sure you have a modern web browser installed. We recommend <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://www.google.com/chrome/"">Google Chrome<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a>.</li></ul></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">As you set up your system for the course, check the tasks off the list below.</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Download and install JDK 15.</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Download and install IntelliJ IDEA Community Edition.</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Check if you have a modern web browser installed. If not, install Google Chrome.</p></div>']",[],https://www.youtube.com/embed/RZS0KjxRcYg
Java Web Developer,COURSE 2:Spring Boot Basics,Lesson 1: Introduction to Spring Boot,1.11  Project: SuperDuperDrive,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b""><strong>The End Product of the Project</strong></p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">For the final project of the course, you\'re going to put all of your skills to the test to build a fully-functional web app with Spring Boot. You\'ll be developing a personal storage app that allows users to store files, personal notes, and website credentials securely for a new company in the cloud storage business, <strong>Super<em class=""chakra-text css-o3oz8b"">Duper</em>Drive</strong>. You\'ll have some help, in the form of a database schema and website prototype HTML files provided by your tech lead at the company. You\'ll be responsible for developing the registration, login, and data storage features of the application, as well as writing tests to verify the app is feature-complete.</p></div>']",['https://video.udacity-data.com/topher/2020/June/5ed80794_superduperdrive/superduperdrive.png'],https://www.youtube.com/embed/cLvTm8qKeKc
Java Web Developer,COURSE 2:Spring Boot Basics,Lesson 1: Introduction to Spring Boot,1.12  Recap,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b""><strong>Overview of Curriculum Goals and Applications</strong></p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">In this course, we\'re going to:</p>\n<ul role=""list"" class=""css-19qh3zo""><li class=""css-cvpopp"">Build web apps with Java and Spring Boot.</li><li class=""css-cvpopp"">Learn what a Java web server is and how to build applications for it with Spring.</li><li class=""css-cvpopp"">Present our applications on the web with Thymeleaf and Spring MVC, and we\'ll connect to a database to store user data with MyBatis.</li><li class=""css-cvpopp"">Learn how to secure our website with Spring Security and test it with JUnit and Selenium.</li></ul>\n<p class=""chakra-text css-o3oz8b"">Together, these skills are going to allow us to build secure, maintainable, and reliable web applications with ease. You\'ll be capable of taking on any web development scenario with confidence, especially one that involves registering and authenticating users, storing user-submitted data, and allowing the user to access and edit their data through a web site. Something like a file-storage app, perhaps?</p></div>']",['https://video.udacity-data.com/topher/2020/June/5ed989cf_l0-42-recap/l0-42-recap.jpg'],https://www.youtube.com/embed/OLNq1QU84UE
Java Web Developer,COURSE 2:Spring Boot Basics,Lesson 1: Introduction to Spring Boot,1.13  Good Luck!,[],[],https://www.youtube.com/embed/25HzguEoP5s
Java Web Developer,COURSE 2:Spring Boot Basics,Lesson 2: Web Development in Java,2.1  Web Development in Java,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b""><strong>This Lesson is Your Introduction to Java Web Development</strong></p></div>', '<div class=""ureact-markdown css-tc5hjw""><h3 class=""chakra-heading css-k57syw"">Lesson Outline</h3>\n<p class=""chakra-text css-o3oz8b"">In this lesson, you\'ll be introduced to the following ideas and tools:</p>\n<ul role=""list"" class=""css-19qh3zo""><li class=""css-cvpopp""><strong>Java Application Servers:</strong> We introduce the basics of server-side web development and how a Java Application Server simplifies things.</li><li class=""css-cvpopp""><strong>Java Servlets:</strong> We discuss the central feature of the Application Server, the Servlet, and how it allows developers to access the conveniences provided by the Application Server.</li><li class=""css-cvpopp""><strong>Spring Applications:</strong> We introduce Spring Framework, a collection of Java libraries and tools that build on the Application Server and Servlet to provide a huge amount of utility to Java web developers.</li><li class=""css-cvpopp""><strong>Spring Starter Packs:</strong> We discuss the various ""starter packs"" available through Spring Boot\'s project generator, which can be used to quickly get up and running with a new Spring Boot project configured for specific features.</li><li class=""css-cvpopp""><strong>Maven and the POM file:</strong> We introduce Maven, a dependency management tool for Java that allows developers to easily use powerful open-source libraries in their projects. We discuss how dependencies are declared in Maven\'s <code class=""chakra-code css-1u83yg1"">pom.xml</code> file.</li></ul></div>', '<div class=""ureact-markdown css-tc5hjw""><h3 class=""chakra-heading css-k57syw"">Source Code</h3>\n<p class=""chakra-text css-o3oz8b"">All the code examples and exercise solutions of the current course (all lessons) are available in this <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://github.com/udacity/nd035-c1-spring-boot-basics-examples"">Github repository<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a>.\nWe recommend you to download the course repository to look at the code examples present in the <code class=""chakra-code css-1u83yg1"">udacity-jwdnd-c1-snippets-master</code> directory in conjunction with watching the demonstration-videos.</p>\n<blockquote class=""css-6jmydm"">\n<p class=""chakra-text css-o3oz8b""><strong>Note</strong> - In the Github repository, the lesson and exercise numbers start from 0, just like it does in array-indexes.</p>\n</blockquote></div>', '<div class=""ureact-markdown css-tc5hjw""><h3 class=""chakra-heading css-k57syw"">How to download a Git repository</h3>\n<p class=""chakra-text css-o3oz8b"">If you are not familiar with Git, refer to our free course <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://www.udacity.com/course/version-control-with-git--ud123"">Version Control with Git<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a>, and learn about basic commands, such as <code class=""chakra-code css-1u83yg1"">init</code>, <code class=""chakra-code css-1u83yg1"">clone</code>, <code class=""chakra-code css-1u83yg1"">add</code>, <code class=""chakra-code css-1u83yg1"">commit</code>, and <code class=""chakra-code css-1u83yg1"">push</code>, which you may need moving forward.</p>\n<p class=""chakra-text css-o3oz8b"">In general, the steps for downloading (clone) a Github repository are:<br>\n<strong>Step 1.</strong> Download and install the <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://git-scm.com/downloads"">Git for your OS<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a> <br><br>\n<strong>Step 2.</strong> Open terminal (macOS/Linux) or Git Bash (Windows). <br><br>\n<strong>Step 3.</strong> Run the following commands:</p>\n<pre class=""css-0""><div data-defines-codeblock=""true"" tabindex=""0"" class=""css-1y373wj""><div style=""color: rgb(15, 43, 61); text-shadow: white 0px 1px; font-family: &quot;Fira Code&quot;, Consolas, Monaco, &quot;Andale Mono&quot;, &quot;Ubuntu Mono&quot;, monospace; font-size: 1em; text-align: left; white-space: pre; word-spacing: normal; word-break: normal; overflow-wrap: normal; line-height: 1.5; tab-size: 4; hyphens: none;""><code class=""language-bash"" style=""color: rgb(15, 43, 61); background: none; text-shadow: white 0px 1px; font-family: &quot;Fira Code&quot;, Consolas, Monaco, &quot;Andale Mono&quot;, &quot;Ubuntu Mono&quot;, monospace; font-size: 1em; text-align: left; white-space: pre; word-spacing: normal; word-break: normal; overflow-wrap: normal; line-height: 1.5; tab-size: 4; hyphens: none;""><span class=""token"" style=""color: rgb(113, 113, 101); font-style: italic;""># Change your directory</span><span>\n</span><span></span><span class=""token"" style=""color: rgb(68, 85, 136); font-weight: bold;"">cd</span><span> </span><span class=""token"" style=""color: rgb(15, 43, 61); background: rgb(255, 255, 255);"">&lt;</span><span>path to a directory where you want to download the repository</span><span class=""token"" style=""color: rgb(15, 43, 61); background: rgb(255, 255, 255);"">&gt;</span><span>\n</span>\n<span></span><span class=""token"" style=""color: rgb(113, 113, 101); font-style: italic;""># Download the repository</span><span>\n</span><span></span><span class=""token"" style=""color: rgb(153, 0, 0); font-weight: bold;"">git</span><span> clone https://github.com/udacity/nd035-c1-spring-boot-basics-examples.git\n</span>\n<span></span><span class=""token"" style=""color: rgb(113, 113, 101); font-style: italic;""># Go inside the downloaded repository</span><span>\n</span><span></span><span class=""token"" style=""color: rgb(68, 85, 136); font-weight: bold;"">cd</span><span> nd035-c1-spring-boot-basics-examples\n</span>\n<span></span><span class=""token"" style=""color: rgb(113, 113, 101); font-style: italic;""># List the files in the current directory</span><span>\n</span><span></span><span class=""token"" style=""color: rgb(153, 0, 0); font-weight: bold;"">ls</span></code></div></div></pre>\n<p class=""chakra-text css-o3oz8b""><strong>Once downloaded, you can import the downloaded repository (or sub-folders) into the IntelliJ IDE to view, and run the application code.</strong></p>\n<blockquote class=""css-6jmydm"">\n<p class=""chakra-text css-o3oz8b""><strong>Note</strong> - Github doesn\'t support downloading <em class=""chakra-text css-o3oz8b"">only</em> a sub-folder from a Github repository, although there are workarounds available. Instead, Github allows us to download the entire repository.</p>\n</blockquote></div>', '<div class=""ureact-markdown css-tc5hjw""><h3 class=""chakra-heading css-k57syw"">Recommendation</h3>\n<p class=""chakra-text css-o3oz8b"">In the IntelliJ IDE, create a separate project for each new exercise you will practice in this course.</p></div>']",['https://video.udacity-data.com/topher/2020/June/5ed80dde_l1-lesson-outline/l1-lesson-outline.png'],https://www.youtube.com/embed/t0Oj-CM31XE
Java Web Developer,COURSE 2:Spring Boot Basics,Lesson 2: Web Development in Java,2.2   Programming for the Web in Java,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b""><strong>How a Java Application Server Connects Applications to the Web</strong></p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">A web server\'s primary role is listening for HTTP requests and handling them with application logic, sending an HTTP response to the client that indicates the result of the operation. Simple HTTP servers host directories of HTML files directly, sending files in response to requests for specific URLs. This is enough for static websites with no dynamic server operations, but modern web apps support users accounts, complex interactions, and persistent data. Java application servers make these features more accessible by hosting many individual applications, managing them over a common interface, the servlet. This allows developers to focus on application logic and features, with HTTP request handling and routing handled by the server.</p>\n<p class=""chakra-text css-o3oz8b"">Spring provides additional sets of libraries that integrate with the servlet interface to provide applications with even more utilities that focus on database access, security, and HTML generation, and it\'s the tool we\'ll use to build our web applications.</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Choose the correct statement about Java Application Servers and their place in web development.</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">They allow developers to share open-source libraries</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">They host many specialized applications in parallel</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">They host HTML files for web browsers</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">What are some services that Spring helps manage for us?</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Login Security</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">HTML Generation</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Responding to Browser Requests</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Database Access</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Running Multiple Java Programs in Parallel</p></div>', '<div class=""ureact-markdown css-tc5hjw""><h3 class=""chakra-heading css-k57syw"">Key Terms</h3>\n<ul role=""list"" class=""css-19qh3zo""><li class=""css-cvpopp""><strong>HTTP Request/Response:</strong> HTTP, or <strong>H</strong>yper<strong>T</strong>ext<strong>T</strong>ransfer<strong>P</strong>rotocol, is a binary data format for communication between programs over the web. It can be broken down into two basic message types: requests and responses. Clients send requests for resources to servers, which respond with the requested data. <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://developer.mozilla.org/en-US/docs/Web/HTTP/Messages"">Read more about the protocol here.<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a></li><li class=""css-cvpopp""><strong>HTTP <code class=""chakra-code css-1u83yg1"">GET</code> and <code class=""chakra-code css-1u83yg1"">POST</code>:</strong> Every HTTP request has an important header that determines its <em class=""chakra-text css-o3oz8b"">method</em>. <code class=""chakra-code css-1u83yg1"">GET</code> and <code class=""chakra-code css-1u83yg1"">POST</code> are two of the most common; <code class=""chakra-code css-1u83yg1"">GET</code> indicates a request for data from the server, and <code class=""chakra-code css-1u83yg1"">POST</code> represents a request to ""post"" new data to the server - this usually represents some action on server data like submitting search terms, posting an update, or adding new data to the server.</li></ul></div>']",['https://video.udacity-data.com/topher/2020/June/5ed8365b_l1-06-big-picture/l1-06-big-picture.jpg'],https://www.youtube.com/embed/JI6cbTaOapQ
